__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1705311027.566741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367939.000000000,1705311027.566614628,-15.250000000,-41.310001373,163.460006714,0.180000007,-0.515999973,0.552999973
1705311027.583097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367940.000000000,1705311027.582883835,-15.189999580,-41.430000305,163.389999390,0.180000007,-0.514999986,0.552999973
1705311027.599391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367941.000000000,1705311027.599156857,-15.159999847,-41.439998627,163.419998169,0.179000005,-0.515999973,0.552999973
1705311027.615560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367942.000000000,1705311027.615418673,-15.279999733,-41.330001831,163.449996948,0.180000007,-0.513999999,0.555000007
1705311027.631857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367943.000000000,1705311027.631675243,-15.229999542,-41.389999390,163.470001221,0.179000005,-0.513999999,0.554000020
1705311027.648221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367944.000000000,1705311027.647943735,-15.260000229,-41.240001678,163.380004883,0.182999998,-0.513999999,0.550999999
1705311027.659115,11.669814600,-10.012433751,-0.514833321,0.553166658,0.000000000,0.000000000,11.398019701,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131972714,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.234161467,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244782522,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.228333155,0.000000000,0.000000000,0.000000000,0.000000000,-41.356667201,163.428334554,0.180166672,,,,,,,,
1705311027.660646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367945.000000000,1705311027.660164118,-15.229999542,-41.369998932,163.449996948,0.180000007,-0.514999986,0.551999986
1705311027.676763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367946.000000000,1705311027.676649332,-15.210000038,-41.380001068,163.479995728,0.178000003,-0.515999973,0.551999986
1705311027.693319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367947.000000000,1705311027.693166971,-15.270000458,-41.319999695,163.449996948,0.180000007,-0.513999999,0.552999973
1705311027.709898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367948.000000000,1705311027.709668398,-15.250000000,-41.330001831,163.440002441,0.181999996,-0.515999973,0.552999973
1705311027.726104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367949.000000000,1705311027.725964308,-15.329999924,-41.270000458,163.399993896,0.181999996,-0.512000024,0.551999986
1705311027.742594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367950.000000000,1705311027.742212772,-15.289999962,-41.319999695,163.490005493,0.180999994,-0.513000011,0.552999973
1705311027.758402,11.634814435,-9.987433497,-0.514333328,0.552499980,0.000000000,0.000000000,11.421350390,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131639385,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233661473,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244115844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.263333321,0.000000000,0.000000000,0.000000000,0.000000000,-41.331666946,163.451665243,0.180500001,,,,,,,,
1705311027.758831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367951.000000000,1705311027.758618355,-15.239999771,-41.270000458,163.429992676,0.180999994,-0.513999999,0.551999986
1705311027.775186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367952.000000000,1705311027.775089264,-15.279999733,-41.279998779,163.460006714,0.180999994,-0.513999999,0.552999973
1705311027.791789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367953.000000000,1705311027.791565418,-15.279999733,-41.299999237,163.479995728,0.180000007,-0.513999999,0.550999999
1705311027.808423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367954.000000000,1705311027.808184147,-15.220000267,-41.259998322,163.419998169,0.180999994,-0.514999986,0.554000020
1705311027.820795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367955.000000000,1705311027.820558548,-15.270000458,-41.240001678,163.479995728,0.182999998,-0.513999999,0.554000020
1705311027.837151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367956.000000000,1705311027.837086678,-15.300000191,-41.279998779,163.479995728,0.181999996,-0.513999999,0.554000020
1705311027.853743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367957.000000000,1705311027.853519917,-15.279999733,-41.220001221,163.410003662,0.181999996,-0.513999999,0.554000020
1705311027.859127,11.631004915,-9.920052047,-0.514142854,0.553142863,0.000000000,0.000000000,11.421112062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.130710817,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233471000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244758727,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.267142841,0.000000000,0.000000000,0.000000000,0.000000000,-41.264285496,163.451426915,0.181428569,,,,,,,,
1705311027.870085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367958.000000000,1705311027.869821072,-15.260000229,-41.220001221,163.399993896,0.182999998,-0.514999986,0.552999973
1705311027.886285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367959.000000000,1705311027.886183500,-15.289999962,-41.310001373,163.479995728,0.180999994,-0.513999999,0.554000020
1705311027.902570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367960.000000000,1705311027.902415514,-15.229999542,-41.270000458,163.429992676,0.180999994,-0.514999986,0.550999999
1705311027.919004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367961.000000000,1705311027.918708563,-15.220000267,-41.279998779,163.449996948,0.180999994,-0.514999986,0.552999973
1705311027.935358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367962.000000000,1705311027.935004950,-15.260000229,-41.319999695,163.440002441,0.180999994,-0.513000011,0.551999986
1705311027.951506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367963.000000000,1705311027.951266766,-15.329999924,-41.270000458,163.440002441,0.180999994,-0.510999978,0.552999973
1705311027.957069,11.633147730,-9.934100215,-0.513833324,0.552666654,0.000000000,0.000000000,11.409682502,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.130806057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233161470,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244282519,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.265000025,0.000000000,0.000000000,0.000000000,0.000000000,-41.278333664,163.439997355,0.181333328,,,,,,,,
1705311027.967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367964.000000000,1705311027.967587709,-15.310000420,-41.279998779,163.470001221,0.181999996,-0.513999999,0.554000020
1705311027.984126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367965.000000000,1705311027.983919382,-15.239999771,-41.360000610,163.470001221,0.179000005,-0.513999999,0.551999986
1705311027.996412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367966.000000000,1705311027.996134758,-15.170000076,-41.310001373,163.440002441,0.180000007,-0.513999999,0.554000020
1705311028.012508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367967.000000000,1705311028.012385845,-15.239999771,-41.340000153,163.410003662,0.181999996,-0.514999986,0.552999973
1705311028.028983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367968.000000000,1705311028.028636694,-15.279999733,-41.330001831,163.389999390,0.180000007,-0.513000011,0.555000007
1705311028.045316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367969.000000000,1705311028.044911146,-15.250000000,-41.229999542,163.460006714,0.181999996,-0.515999973,0.552999973
1705311028.059192,11.649814461,-9.964100266,-0.514333328,0.553499997,0.000000000,0.000000000,11.409687589,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131306051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233661473,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.245115861,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.248333295,0.000000000,0.000000000,0.000000000,0.000000000,-41.308333715,163.440002441,0.180833335,,,,,,,,
1705311028.061477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367970.000000000,1705311028.061194420,-15.239999771,-41.349998474,163.399993896,0.180000007,-0.513999999,0.554000020
1705311028.077691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367971.000000000,1705311028.077478647,-15.199999809,-41.330001831,163.389999390,0.180000007,-0.514999986,0.555000007
1705311028.094055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367972.000000000,1705311028.093735218,-15.229999542,-41.439998627,163.500000000,0.178000003,-0.514999986,0.550999999
1705311028.110296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367973.000000000,1705311028.110021353,-15.289999962,-41.389999390,163.490005493,0.178000003,-0.513999999,0.554000020
1705311028.126361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367974.000000000,1705311028.126270294,-15.260000229,-41.319999695,163.419998169,0.180999994,-0.514999986,0.552999973
1705311028.142691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367975.000000000,1705311028.142505407,-15.300000191,-41.279998779,163.339996338,0.181999996,-0.513999999,0.551999986
1705311028.158749,11.644814505,-10.007432683,-0.514499992,0.553166668,0.000000000,0.000000000,11.393017362,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.132306050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233828138,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244782532,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.253333251,0.000000000,0.000000000,0.000000000,0.000000000,-41.351666133,163.423332214,0.179833335,,,,,,,,
1705311028.158997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367976.000000000,1705311028.158779383,-15.310000420,-41.270000458,163.399993896,0.181999996,-0.513999999,0.551999986
1705311028.175264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367977.000000000,1705311028.175051928,-15.239999771,-41.330001831,163.460006714,0.180000007,-0.515999973,0.550999999
1705311028.191387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367978.000000000,1705311028.191285610,-15.210000038,-41.369998932,163.479995728,0.179000005,-0.515999973,0.551999986
1705311028.207846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367979.000000000,1705311028.207535028,-15.319999695,-41.299999237,163.410003662,0.182999998,-0.513000011,0.555000007
1705311028.224142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367980.000000000,1705311028.223805189,-15.220000267,-41.330001831,163.460006714,0.181999996,-0.513999999,0.554000020
1705311028.240203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367981.000000000,1705311028.240058184,-15.199999809,-41.349998474,163.449996948,0.180999994,-0.514999986,0.552999973
1705311028.252360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367982.000000000,1705311028.252231359,-15.260000229,-41.310001373,163.440002441,0.180999994,-0.514999986,0.551999986
1705311028.257980,11.646719152,-9.978623999,-0.514714275,0.552714280,0.000000000,0.000000000,11.412543162,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.130996530,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.234042421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244330144,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.251428604,0.000000000,0.000000000,0.000000000,0.000000000,-41.322857448,163.442858015,0.181142856,,,,,,,,
1705311028.268783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367983.000000000,1705311028.268510580,-15.279999733,-41.299999237,163.460006714,0.180999994,-0.513999999,0.552999973
1705311028.285067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367984.000000000,1705311028.284798861,-15.250000000,-41.319999695,163.419998169,0.180000007,-0.515999973,0.550000012
1705311028.301219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367985.000000000,1705311028.301046610,-15.270000458,-41.360000610,163.509994507,0.181999996,-0.513999999,0.554000020
1705311028.317527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367986.000000000,1705311028.317313910,-15.250000000,-41.349998474,163.520004272,0.180999994,-0.514999986,0.554000020
1705311028.333847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367987.000000000,1705311028.333580017,-15.300000191,-41.270000458,163.410003662,0.181999996,-0.513999999,0.551999986
1705311028.349928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367988.000000000,1705311028.349833012,-15.250000000,-41.330001831,163.410003662,0.180000007,-0.513999999,0.551999986
1705311028.357050,11.631481026,-9.977433268,-0.514499992,0.552500000,0.000000000,0.000000000,11.424686978,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131139386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233828138,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244115864,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.266666730,0.000000000,0.000000000,0.000000000,0.000000000,-41.321666718,163.455001831,0.180999999,,,,,,,,
1705311028.366249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367989.000000000,1705311028.366078615,-15.159999847,-41.330001831,163.419998169,0.180999994,-0.518000007,0.550999999
1705311028.382585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367990.000000000,1705311028.382353067,-15.199999809,-41.290000916,163.410003662,0.180999994,-0.515999973,0.552999973
1705311028.398861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367991.000000000,1705311028.398628473,-15.260000229,-41.310001373,163.419998169,0.180999994,-0.513999999,0.552999973
1705311028.415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367992.000000000,1705311028.414871693,-15.250000000,-41.349998474,163.440002441,0.180999994,-0.514999986,0.550999999
1705311028.431353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367993.000000000,1705311028.431124449,-15.220000267,-41.380001068,163.419998169,0.179000005,-0.514999986,0.551999986
1705311028.447630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367994.000000000,1705311028.447402716,-15.210000038,-41.319999695,163.429992676,0.180999994,-0.514999986,0.554000020
1705311028.459086,11.681481057,-9.985767110,-0.515499989,0.552333325,0.000000000,0.000000000,11.393017362,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131472723,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.234828135,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.243949190,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.216666698,0.000000000,0.000000000,0.000000000,0.000000000,-41.330000559,163.423332214,0.180666663,,,,,,,,
1705311028.463947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367995.000000000,1705311028.463705778,-15.260000229,-41.240001678,163.500000000,0.181999996,-0.513999999,0.551999986
1705311028.480099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367996.000000000,1705311028.479950905,-15.270000458,-41.220001221,163.440002441,0.181999996,-0.513999999,0.551999986
1705311028.492308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367997.000000000,1705311028.492131472,-15.229999542,-41.330001831,163.440002441,0.180999994,-0.515999973,0.551999986
1705311028.508638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367998.000000000,1705311028.508403778,-15.239999771,-41.330001831,163.440002441,0.180000007,-0.515999973,0.554000020
1705311028.524803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367999.000000000,1705311028.524670124,-15.199999809,-41.290000916,163.479995728,0.181999996,-0.515999973,0.551999986
1705311028.541131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368000.000000000,1705311028.540910244,-15.199999809,-41.299999237,163.470001221,0.181999996,-0.515999973,0.551999986
1705311028.557592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368001.000000000,1705311028.557311773,-15.229999542,-41.419998169,163.440002441,0.179000005,-0.514999986,0.552999973
1705311028.558818,11.665290733,-9.960052963,-0.515285696,0.552428561,0.000000000,0.000000000,11.428257535,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.130996530,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.234613842,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244044425,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.232857023,0.000000000,0.000000000,0.000000000,0.000000000,-41.304286412,163.458572388,0.181142856,,,,,,,,
1705311028.573642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368002.000000000,1705311028.573539734,-15.239999771,-41.310001373,163.440002441,0.180000007,-0.514999986,0.551999986
1705311028.590003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368003.000000000,1705311028.589785814,-15.159999847,-41.330001831,163.429992676,0.180999994,-0.518000007,0.552999973
1705311028.606728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368004.000000000,1705311028.606412888,-15.220000267,-41.400001526,163.419998169,0.180000007,-0.513999999,0.551999986
1705311028.623318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368005.000000000,1705311028.623036385,-15.189999580,-41.360000610,163.449996948,0.180000007,-0.514999986,0.551999986
1705311028.639631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368006.000000000,1705311028.639455795,-15.250000000,-41.299999237,163.429992676,0.180000007,-0.513999999,0.550999999
1705311028.656194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368007.000000000,1705311028.655926943,-15.270000458,-41.360000610,163.429992676,0.181999996,-0.513000011,0.551999986
1705311028.658619,11.676481102,-9.999100749,-0.514833331,0.551999986,0.000000000,0.000000000,11.403014412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131639382,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.234161477,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.243615851,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.221666654,0.000000000,0.000000000,0.000000000,0.000000000,-41.343334198,163.433329264,0.180500003,,,,,,,,
1705311028.668643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368008.000000000,1705311028.668348551,-15.310000420,-41.319999695,163.429992676,0.184000000,-0.513000011,0.552999973
1705311028.685095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368009.000000000,1705311028.684934855,-15.250000000,-41.250000000,163.460006714,0.180999994,-0.513999999,0.551999986
1705311028.701671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368010.000000000,1705311028.701443672,-15.250000000,-41.259998322,163.449996948,0.180000007,-0.513999999,0.552999973
1705311028.718204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368011.000000000,1705311028.717858791,-15.250000000,-41.310001373,163.449996948,0.180999994,-0.514999986,0.551999986
1705311028.734752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368012.000000000,1705311028.734419346,-15.170000076,-41.349998474,163.460006714,0.181999996,-0.517000020,0.552999973
1705311028.750851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368013.000000000,1705311028.750746012,-15.270000458,-41.229999542,163.429992676,0.181999996,-0.513999999,0.554000020
